gemsaGuanidinoethyl-Mercaptosuccinic Acid	Guanidinoethylmercaptosuccinic acid
Guanidinoethylmercaptosuccinic acid	Guanidinoethylmercaptosuccinic acid
3-(Mercaptomethylene)Pyridine	3-(Mercaptomethylene)Pyridine
Diisopropylphosphono Group	Diisopropylphosphono Group
2-(Acetylamino)-2-Deoxy-4-O-Sulfo-Alpha-D-Galactopyranose	2-(Acetylamino)-2-Deoxy-4-O-Sulfo-Alpha-D-Galactopyranose
Fructose-6-Phosphate	Fructose-6-Phosphate
OMO	Mo(Vi)(=O)(Oh)2 Cluster
Mo(Vi)(=O)(Oh)2 Cluster	Mo(Vi)(=O)(Oh)2 Cluster
RU81843	RU81843
4-Phospho-D-Erythronohydroxamic Acid	4-Phospho-D-Erythronohydroxamic Acid
2'-Monophosphoadenosine-5'-Diphosphoribose	2'-Monophosphoadenosine-5'-Diphosphoribose
Aspartate Semialdehyde	Aspartate Semialdehyde
R-Styrene Oxide	R-Styrene Oxide
4-(Acetylamino)benzoic acid4-Acetylaminobenzoic acid4-Carboxyacetanilide4'-CarboxyacetanilideAcedobenAcedobeneAcedobenumN-Acetyl-p-aminobenzoic acidN-Acetyl-PABAp-Acetamidobenzoic acidp-Acetaminobenzoic acidp-Acetoaminobenzoic acidp-Acetylaminobenzoic acidPAABPAcBAPara acetamido benzoic acid	4-acetamidobenzoic acid
4-acetamidobenzoic acid	4-acetamidobenzoic acid
(1s,4s)-1,7,7-trimethylbicyclo[2.2.1]heptane1,7,7-Trimethylbicyclo(2.2.1)heptane1beta,4beta-bornane1β,4β-bornane2,5-DiketocamphaneBornaneBornylaneCAEOR7980	Camphane
Camphane	Camphane
WRR-204	WRR-204
Sp-722	Sp-722
(3s)-2,3,4,5-Tetrahydropyridin-3-Amine	(3s)-2,3,4,5-Tetrahydropyridin-3-Amine
8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine	8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine
Chlorophyll B	Chlorophyll B
Methyl(6s)-1-Thio-L-Manno-Hexodialdo-6,2-Pyranoside	Methyl(6s)-1-Thio-L-Manno-Hexodialdo-6,2-Pyranoside
N-Methylnaloxonium	N-Methylnaloxonium
3-Phosphoglyceric Acid	3-Phosphoglyceric Acid
N-Succinyl Methionine	N-Succinyl Methionine
2-Isobutyl-3-Methoxypyrazine	2-Isobutyl-3-Methoxypyrazine
N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide	N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide
Phosphoric Acid-2'-[2'-Deoxy-Uridine]Ester-5'-Guanosine Ester	Phosphoric Acid-2'-[2'-Deoxy-Uridine]Ester-5'-Guanosine Ester
6-Deoxy-2-O-Methyl-Alpha-L-Galactopyranose	6-Deoxy-2-O-Methyl-Alpha-L-Galactopyranose
2-Deoxy-Glucitol-6-Phosphate	2-Deoxy-Glucitol-6-Phosphate
Dipyrromethane Cofactor	Dipyrromethane Cofactor
3-[4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol	3-[4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol
capryloateCaprylsaeureEnantic acidKaprylsaeuren-caprylic acidn-octanoic acidn-Octoic acidn-octylic acidneo-fat 8octanoateoctanoic acidOctic acidoctoic acidOctylic acid	Caprylic acid
Caprylic acid	Caprylic acid
(3s,8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione	(3s,8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione
GSHNA	GSHNA
Phosphonoserine	Phosphonoserine
Tert-Butyl(1s)-1-Cyclohexyl-2-Oxoethylcarbamate	Tert-Butyl(1s)-1-Cyclohexyl-2-Oxoethylcarbamate
Malonyl-Coenzyme A	Malonyl-Coenzyme A
2-(Carboxymethoxy)-5-[(2s)-2-({(2s)-2-[(3-Carboxypropanoyl)Amino] -3-Phenylpropanoyl}Amino)-3-Oxo-3-(Pentylamino)Propyl]Benzoic Acid	2-(Carboxymethoxy)-5-[(2s)-2-({(2s)-2-[(3-Carboxypropanoyl)Amino] -3-Phenylpropanoyl}Amino)-3-Oxo-3-(Pentylamino)Propyl]Benzoic Acid
L-Glycero-D-Manno-Heptopyranose	L-Glycero-D-Manno-Heptopyranose
3-Hydroxyasparagine	Beta-Hydroxyasparagine
Beta-Hydroxyasparagine	Beta-Hydroxyasparagine
2,4-Dinitrophenol	2,4-Dinitrophenol
Desvancosaminyl Vancomycin	Desvancosaminyl Vancomycin
S,S-(2-Hydroxyethyl)Thiocysteine	S,S-(2-Hydroxyethyl)Thiocysteine
Benzylcysteine	Benzylcysteine
Indole	Indole
2-Amino-P-Cresol	2-Amino-P-Cresol
5-Nitroindazole	5-Nitroindazole
L-Tryptophanamide	L-Tryptophanamide
2s,3s-3-Methylaspartic Acid	2s,3s-3-Methylaspartic Acid
Glyphosate	Glyphosate
Cholesterol	Cholesterol
(8ar)-Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione	(8ar)-Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione
3'-Azido-3'-Deoxythymidine-5'-Diphosphate	3'-Azido-3'-Deoxythymidine-5'-Diphosphate
2,6-Diamino-8-(1h-Imidazol-2-Ylsulfanylmethyl)-3h-Quinazoline-4-One	2,6-Diamino-8-(1h-Imidazol-2-Ylsulfanylmethyl)-3h-Quinazoline-4-One
1-Deoxy-1-Acetylamino-Beta-D-Gluco-2-Heptulopyranosonamide	1-Deoxy-1-Acetylamino-Beta-D-Gluco-2-Heptulopyranosonamide
(3r,4r,5r)-5-(Hydroxymethyl)Piperidine-3,4-Diol	(3r,4r,5r)-5-(Hydroxymethyl)Piperidine-3,4-Diol
3-Deaza-Adenosine	3-Deaza-Adenosine
Inhibitor Bea409	Inhibitor Bea409
4-Deoxy-D-Glucuronic Acid	4-Deoxy-D-Glucuronic Acid
4-(Aminosulfonyl)-N-[(2,3,4-Trifluorophenyl)Methyl]-Benzamide	4-(Aminosulfonyl)-N-[(2,3,4-Trifluorophenyl)Methyl]-Benzamide
Delta-Bis(2,2'-Bipyridine)Imidazole Osmium (Ii)	Delta-Bis(2,2'-Bipyridine)Imidazole Osmium (Ii)
Fructose-1,6-Diphosphate	Fructose-1,6-Diphosphate
Acide niflumiqueAcido niflumicoAcidum niflumicumNFANiflugel	Niflumic Acid
Niflumic Acid	Niflumic Acid
2-Oxobutanoic Acid	2-Oxobutanoic Acid
8-Bromoadenosine-5'-Diphosphate	8-Bromoadenosine-5'-Diphosphate
Cytidine-5'-Diphosphate	Cytidine-5'-Diphosphate
3-[(1s)-1-(Dimethylamino)Ethyl]Phenol	3-[(1s)-1-(Dimethylamino)Ethyl]Phenol
Arachidonic Acid	Arachidonic Acid
Phenylmercury	Phenylmercury
N-(Chlorophenyl)-N'-Hydroxyguanidine	N-(Chlorophenyl)-N'-Hydroxyguanidine
4,7-Dioxosebacic Acid	4,7-Dioxosebacic Acid
4-Acetamido-2,4-Didexoy-D-Glycero-Beta-D-Galacto-Octopyranosylphosphonic Acid	4-Acetamido-2,4-Didexoy-D-Glycero-Beta-D-Galacto-Octopyranosylphosphonic Acid
Tricarballylic Acid	Tricarballylic Acid
CRA_9678	CRA_9678
Gluconolactone	Gluconolactone
4-(Acetylamino)-3-[(Hydroxyacetyl)Amino]Benzoic Acid	4-(Acetylamino)-3-[(Hydroxyacetyl)Amino]Benzoic Acid
Inosinic Acid	Inosinic Acid
Chromophore (Gly-Tyr-Gly)	Chromophore (Gly-Tyr-Gly)
5-Aminoimidazole Ribonucleoside	5-Aminoimidazole Ribonucleoside
Formic Acid Benzyl Ester	Formic Acid Benzyl Ester
LamoxactamLatamoxefLatamoxefumLMOXmoxalactamOxa-cephem	Latamoxef
Latamoxef	Latamoxef
2',4,8-Trimethylpsoralen4,5',8-Trimethylpsoralen4,8,5'-Trimethylpsoralen6-Hydroxy-beta,2,7-trimethyl-5-benzofuranacrylic acid, delta-lactonetrimethylpsoralenTrioxisalenoTrioxsalentrioxysalenTrioxysaleneTrioxysalenumtrisoralen	Trioxsalen
Trioxsalen	Trioxsalen
Thioplex	Thiotepa
Thiotepa	Thiotepa
(16alpha,17beta)-Estra-1,3,5(10)-triene-3,16,17-triol(16α,17β)-estra-1,3,5(10)-triene-3,16,17-triol1,3,5(10)-Estratriene-3,16-alpha,17beta-triol16-alpha-Hydroxyestradiol16alpha-hydroxyestradiol16α-hydroxyestradiol3,16alpha,17beta-Trihydroxy-delta(1,3,5)-estratrieneDeuslon-aEstrielEstriolOestriolTrihydroxyestrin	Estriol
Estriol	Estriol
3-Hydroxyestra-1,3,5(10)-trien-17-one hydrogen sulphateEstrone 3-sulfateEstrone hydrogen sulfateEstrone sulfateEstrone sulphateEstropipateOGENOgen (TN)Ogen 2.5	Estropipate
Estropipate	Estropipate
17-alpha-Ethinylestradiol 3-cyclopentyl ether17alpha-Ethynylestradiol 3-cyclopentyl etherEstonEstradiol-17-beta 3-cyclopentyl etherEstrovisEstrovis 4000Estrovisterethinyl estradiol 3-cyclopentyl etherPlestrovisQuileaQuinestrolQuinestroloQuinestrolum	Quinestrol
Quinestrol	Quinestrol
FleroxacinFleroxacineFleroxacinoFleroxacinumFleroxicinFLRXMegalocinMegalocin (TN)MegaloneMegalone (TN)MegalosinQuinodis	Fleroxacin
Fleroxacin	Fleroxacin
1-(1-PHENYLCYCLOPENTYL)METHANAMINE1-PhenylcyclopentanemethylamineC-(1-Phenyl-cyclopentyl)-methylamine	1-(1-phenylcyclopentyl)methylamine
1-(1-phenylcyclopentyl)methylamine	1-(1-phenylcyclopentyl)methylamine
(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide	(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide
N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-
1-Methyl-2-quinolone	1-Methyl-2-quinolone
1-Benzyl-1H-imidazoleN-Benzylimidazole	1-benzylimidazole
1-benzylimidazole	1-benzylimidazole
IMAZAQUIN	IMAZAQUIN
5-(AMINOCARBONYL)-1,1':4',1''-TERPHENYL-3-CARBOXYLICACID	5-(AMINOCARBONYL)-1,1':4',1''-TERPHENYL-3-CARBOXYLICACID
2,3-Didehydrophenylalaninealpha-Aminocinnamate	Phenyldehydroalanine
Phenyldehydroalanine	Phenyldehydroalanine
DEHYDRO-2(S)-AMINO-6-BORONOHEXANOIC ACID	DEHYDRO-2(S)-AMINO-6-BORONOHEXANOIC ACID
2-BromfenolBromophenolo-bromo-phenolo-bromophenol	2-bromophenol
2-bromophenol	2-bromophenol
2'-O-BUTYL-5-METHYLURIDINE	2'-O-BUTYL-5-METHYLURIDINE
N-[4-(AMINOSULFONYL)BENZYL]-5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-1H-PYRAZOLE-4-CARBOXAMIDE	N-[4-(AMINOSULFONYL)BENZYL]-5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-1H-PYRAZOLE-4-CARBOXAMIDE
(2R)-({4-[AMINO(IMINO)METHYL]PHENYL}AMINO){5-ETHOXY-2-FLUORO-3-[(3R)-TETRAHYDROFURAN-3-YLOXY]PHENYL}ACETICACID	(2R)-({4-[AMINO(IMINO)METHYL]PHENYL}AMINO){5-ETHOXY-2-FLUORO-3-[(3R)-TETRAHYDROFURAN-3-YLOXY]PHENYL}ACETICACID
N-{2,2-DIFLUORO-2-[(2R)-PIPERIDIN-2-YL]ETHYL}-2-[2-(1H-1,2,4-TRIAZOL-1-YL)BENZYL][1,3]OXAZOLO[4,5-C]PYRIDIN-4-AMINE	N-{2,2-DIFLUORO-2-[(2R)-PIPERIDIN-2-YL]ETHYL}-2-[2-(1H-1,2,4-TRIAZOL-1-YL)BENZYL][1,3]OXAZOLO[4,5-C]PYRIDIN-4-AMINE
3-Bromo-3-buten-1-ol	3-Bromo-3-buten-1-ol
3-({1-[3-CARBAMIMIDOYL-1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-PROPYLCARBAMOYL]-2-METHYL-BUTYLSULFAMOYL}-METHYL)-BENZOIC ACID	3-({1-[3-CARBAMIMIDOYL-1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-PROPYLCARBAMOYL]-2-METHYL-BUTYLSULFAMOYL}-METHYL)-BENZOIC ACID
3-hydroxyglutaric acid	3-hydroxyglutaric acid
(E)-(4S,6S)-8-METHYL-6-((S)-3-METHYL-2-{(S)-2-[(5-METHYL-ISOXAZOLE-3-CARBONYL)-AMINO]-PROPIONYLAMINO}-BUTYRYLAMINO)-5-OXO-4-((R)-2-OXO-PYRROLIDIN-3-YLMETHYL)-NON-2-ENOIC ACID BENZYL ESTER	(E)-(4S,6S)-8-METHYL-6-((S)-3-METHYL-2-{(S)-2-[(5-METHYL-ISOXAZOLE-3-CARBONYL)-AMINO]-PROPIONYLAMINO}-BUTYRYLAMINO)-5-OXO-4-((R)-2-OXO-PYRROLIDIN-3-YLMETHYL)-NON-2-ENOIC ACID BENZYL ESTER
4,6-O-(1-CARBOXYETHYLIDENE)-BETA-D-MANNOSE-(1->4)-BETA-D-GLUCURONIC ACID	4,6-O-(1-CARBOXYETHYLIDENE)-BETA-D-MANNOSE-(1->4)-BETA-D-GLUCURONIC ACID
[4,6-O-(1-CARBOXYETHYLIDENE)-BETA-D-MANNOSE]	[4,6-O-(1-CARBOXYETHYLIDENE)-BETA-D-MANNOSE]
2-AMINO-4-CHLORO-3-HYDROXYBENZOIC ACID	2-AMINO-4-CHLORO-3-HYDROXYBENZOIC ACID
1-P-ANISOYL-2-PYRROLIDINONE	Aniracetam
Aniracetam	Aniracetam
4-[(3-BROMO-4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE	4-[(3-BROMO-4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE
4-[(4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE	4-[(4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE
PUROMYCIN AMINONUCLEOSIDE-5'-MONOPHOSPHATE	PUROMYCIN AMINONUCLEOSIDE-5'-MONOPHOSPHATE
2'-DEOXY-5-FORMYLCYTIDINE-5'-MONOPHOSPHATE	2'-DEOXY-5-FORMYLCYTIDINE-5'-MONOPHOSPHATE
5-iodotubercidin	5-iodotubercidin
5-Aminoisoquinoline	5-Aminoisoquinoline
2-[2-ETHANESULFONYLAMINO-3-(5-PROPOXY-1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE)	2-[2-ETHANESULFONYLAMINO-3-(5-PROPOXY-1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE)
PHENYLAMINOIMIDAZO(1,2-ALPHA)PYRIDINE	PHENYLAMINOIMIDAZO(1,2-ALPHA)PYRIDINE
9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE	9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE
INHIBITOR Q8467 OF DUPONT MERCK	INHIBITOR Q8467 OF DUPONT MERCK
2-amino-6-hydroxymethyl-7-methyl-7-phenethyl-7,8-dihydro-3h-pteridin-4-oneAnalogue of Pterin Substrate	7,8-dihydro-6-hydroxymethyl-7-methyl-7-[2-phenylethyl]-pterin
7,8-dihydro-6-hydroxymethyl-7-methyl-7-[2-phenylethyl]-pterin	7,8-dihydro-6-hydroxymethyl-7-methyl-7-[2-phenylethyl]-pterin
N-METHYLALANYL-3-METHYLVALYL-4-PHENOXY-N-(1,2,3,4-TETRAHYDRONAPHTHALEN-1-YL)PROLINAMIDE	N-METHYLALANYL-3-METHYLVALYL-4-PHENOXY-N-(1,2,3,4-TETRAHYDRONAPHTHALEN-1-YL)PROLINAMIDE
(E)-(4S,6S)-6-((S)-2-{(S)-2-[(FURAN-2-CARBONYL)-AMINO]-3-METHYL-BUTYRYLAMINO}-3-METHYL-BUTYRYLAMINO)-8-METHYL-5-OXO-4-((R)-2-OXO-PYRROLIDIN-3-YLMETHYL)-NON-2-ENOIC ACID ETHYL ESTER	(E)-(4S,6S)-6-((S)-2-{(S)-2-[(FURAN-2-CARBONYL)-AMINO]-3-METHYL-BUTYRYLAMINO}-3-METHYL-BUTYRYLAMINO)-8-METHYL-5-OXO-4-((R)-2-OXO-PYRROLIDIN-3-YLMETHYL)-NON-2-ENOIC ACID ETHYL ESTER
(R)-tacrine(10)-hupyridone	(R)-tacrine(10)-hupyridone
(S)-tacrine(10)-hupyridone	(S)-tacrine(10)-hupyridone
TACRINE(8)-4-AMINOQUINOLINE	TACRINE(8)-4-AMINOQUINOLINE
(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM	(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM
4,6-DIDEOXY-4-{[4-[(4-O-HEXOPYRANOSYLHEXOPYRANOSYL)OXY]-5,6-DIHYDROXY-3-(HYDROXYMETHYL)CYCLOHEX-2-EN-1-YL]AMINO}HEXOPYRANOSYL-(1->4)HEXOPYRANOSYL-(1->4)HEXOPYRANOSE	4,6-DIDEOXY-4-{[4-[(4-O-HEXOPYRANOSYLHEXOPYRANOSYL)OXY]-5,6-DIHYDROXY-3-(HYDROXYMETHYL)CYCLOHEX-2-EN-1-YL]AMINO}HEXOPYRANOSYL-(1->4)HEXOPYRANOSYL-(1->4)HEXOPYRANOSE
ACETOPHENONE	ACETOPHENONE
1-Amino-1-cyclopentanecarboxylic acid1-Amino-cyclopentanecarboxylic acid1-Aminocyclopentane-1-carboxylic acid1-Aminocyclopentanecarboxylate1-Aminocyclopentanecarboxylic acidAmino-1-cyclopentanecarboxylic acidCyclo-leucineCycloleucin	Cycloleucine
Cycloleucine	Cycloleucine
N-ACETYLHISTAMINE	N-ACETYLHISTAMINE
2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE	2-ETHOXYETHYL (2S,3S)-4-((S)-2-BENZYL-3-OXO-4-((3AR,8R,8AS)-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO[1,2-D]OXAZOL-8-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL)-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE
DERIVATIVE OF AKLANONIC ACID METHYL ESTER (AAME)	DERIVATIVE OF AKLANONIC ACID METHYL ESTER (AAME)
Nebramycin II	Apramycin
Apramycin	Apramycin
2,2'-Anhydrouridine2,2'-O-CyclouridineO2,2'-Cyclouridine	Cyclouridine
Cyclouridine	Cyclouridine
AllosamidineNAA-(1-4)NAA-(1-4)AMI	Allosamidin
Allosamidin	Allosamidin
Aplyronine A	Aplyronine A
(+)-aldosterone11beta,21-Dihydroxy-3,20-diketo-4-pregnen-18-al11beta,21-Dihydroxy-3,20-diketopregn-4-ene-18-al11beta,21-dihydroxy-3,20-dioxo-4-pregnen-18-al11beta,21-dihydroxy-3,20-dioxo-pregn-4-ene-18-al11beta,21-dihydroxy-3,20-dioxopregn-4-en-18-al11beta,21-Dihydroxypregn-4-ene-3,18,20-trione18-Aldocorticosterone18-Formyl-11beta,21-dihydroxy-4-pregnene-3,20-dione18-OxocorticosteroneAldocortenAldocorteneAldocortinAldosteronaAldosteronumD-aldosteroneElectrocortinElektrocortin	Aldosterone
Aldosterone	Aldosterone
3-[(2S,4S,5R)-5,6-DICHLORO-2,4-DIMETHYL-1-OXOHEXYL]-4-HYDROXY-5,6-DIMETHOXY-2(1H)-PYRIDINONEAA5AT5	Atpenin A5
Atpenin A5	Atpenin A5
4-(2-HYDROXYBENZYLAMINO)-N-(3-(4-FLUOROPHENOXY)PHENYL)PIPERIDINE-1-SULFONAMIDE	4-(2-HYDROXYBENZYLAMINO)-N-(3-(4-FLUOROPHENOXY)PHENYL)PIPERIDINE-1-SULFONAMIDE
BE3	N-ethyl-N-[3-(propylamino)propyl]propane-1,3-diamine
N-ethyl-N-[3-(propylamino)propyl]propane-1,3-diamine	N-ethyl-N-[3-(propylamino)propyl]propane-1,3-diamine
N-BENZYLOXYCARBONYL-L-SERINE-BETALACTONE	N-BENZYLOXYCARBONYL-L-SERINE-BETALACTONE
Glutamine t-butyl ester	Glutamine t-butyl ester
6-Bromo-1-hexanol	6-Bromo-1-hexanol
2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE	2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE
Biphenylalanine	Biphenylalanine
2,6-naphthalenedisulfonic acidEbert-Merz beta-acidnaphthalene-2,6-disulphonic acid	Naphthalene-2,6-disulfonic acid
Naphthalene-2,6-disulfonic acid	Naphthalene-2,6-disulfonic acid
3,7-DIHYDROXYNAPHTHALENE-2-CARBOXYLIC ACID	3,7-DIHYDROXYNAPHTHALENE-2-CARBOXYLIC ACID
7-{2,6-DICHLORO-4-[3-(2-CHLORO-BENZOYL)-UREIDO]-PHENOXY}-HEPTANOIC ACID	7-{2,6-DICHLORO-4-[3-(2-CHLORO-BENZOYL)-UREIDO]-PHENOXY}-HEPTANOIC ACID
4-{3-CHLORO-4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-PHENOXY}-BUTYRIC ACID	4-{3-CHLORO-4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-PHENOXY}-BUTYRIC ACID
4-{4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2,3-DIMETHYL-PHENOXY}-BUTYRIC ACID	4-{4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2,3-DIMETHYL-PHENOXY}-BUTYRIC ACID
5-{3-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2-METHYL-PHENOXY}-PENTANOIC ACID	5-{3-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2-METHYL-PHENOXY}-PENTANOIC ACID
2,5-DIBROMO-3-ISOPROPYL-6-METHYLBENZO-1,4-QUINONE2,5-Dibromo-3-isopropyl-6-methylbenzoquinone2,5-Dibromo-3-methyl-6-isopropyl-p-benzoquinone2,5-Dibromo-6-isopropyl-3-methyl-1,4-benzoquinoneDBMIB	Dibromothymoquinone
Dibromothymoquinone	Dibromothymoquinone
BOC-GAMMA-D-GLU-L-LYS(CBZ)-D-BOROALA	BOC-GAMMA-D-GLU-L-LYS(CBZ)-D-BOROALA
BPE	S-propylamine-L-cysteine
S-propylamine-L-cysteine	S-propylamine-L-cysteine
TETRAHEDRAL INTERMEDIATE OF BLASTICIDIN S	TETRAHEDRAL INTERMEDIATE OF BLASTICIDIN S
5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID
BIOTINOL-5-AMP	BIOTINOL-5-AMP
(11-BETA)-11,21-DIHYDROXY-PREGN-4-ENE-3,20-DIONE	(11-BETA)-11,21-DIHYDROXY-PREGN-4-ENE-3,20-DIONE
CBZ-LEU-LEU-TYR-CH2F	CBZ-LEU-LEU-TYR-CH2F
4-PIPERIDIN-4-YLBUTANAL	4-PIPERIDIN-4-YLBUTANAL
METOPRINE, METHODICHLOROPHEN	METOPRINE, METHODICHLOROPHEN
1,3,4-TRIHYDROXY-5-(3-PHENOXYPROPYL)-CYCLOHEXANE-1-CARBOXYLIC A CID	1,3,4-TRIHYDROXY-5-(3-PHENOXYPROPYL)-CYCLOHEXANE-1-CARBOXYLIC A CID
2,3-Dihydro-5-carboxanilido-6-methyl-1,4-oxathiin2,3-Dihydro-6-methyl-5-phenylcarbamoyl-1,4-oxathiinCarbathiinCarbathiineCarboxineCBX	Carboxin
Carboxin	Carboxin
(1S,2R,3S,4R,5S)-8-AZABICYCLO[3.2.1]OCTANE-1,2,3,4-TETROL	(1S,2R,3S,4R,5S)-8-AZABICYCLO[3.2.1]OCTANE-1,2,3,4-TETROL
(1S,2S,3R,4S,5S)-2,3,4-TRIHYDROXY-5-(HYDROXYMETHYL)CYCLOHEXYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE	(1S,2S,3R,4S,5S)-2,3,4-TRIHYDROXY-5-(HYDROXYMETHYL)CYCLOHEXYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE
2-{[(2R)-2,3-dihydroxypropoxy](hydroxy)phosphoryloxy}-N,N,N-trimethylethanaminiumCholine Alfoscerateglycero-3-phosphocholineL-alpha-GlycerophosphocholineL-alpha-GlycerophosphorylcholineL-alpha-GlycerylphosphorylcholineSN-glycero-3-phosphocholine	Glycerylphosphorylcholine
Glycerylphosphorylcholine	Glycerylphosphorylcholine
(2S,3R,4E)-n-nervonic-1-[beta-d-(3-sulfate)-galactopyranosyl]-2-amino-octadecene-3-ol	Cis-tetracosenoyl sulfatide
Cis-tetracosenoyl sulfatide	Cis-tetracosenoyl sulfatide
OLOMOUCINE II	OLOMOUCINE II
2-KETO-6-PHOSPHATE-D-GLUCONIC ACID, ALPHA-FURANOSE FORM	2-KETO-6-PHOSPHATE-D-GLUCONIC ACID, ALPHA-FURANOSE FORM
5-CYCLOHEXYL-1-PENTYL-BETA-D-MALTOSIDE5-CYCLOHEXYLPENTYL 4-O-ALPHA-D-GLUCOPYRANOSYL-BETA-D-GLUCOPYRANOSIDECYMAL-5	Cyclohexyl-pentyl-maltoside
Cyclohexyl-pentyl-maltoside	Cyclohexyl-pentyl-maltoside
2H-1-BENZOPYRAN-2-ONE	2H-1-BENZOPYRAN-2-ONE
CHROMOPHORE (LYS-TYR-GLY)	CHROMOPHORE (LYS-TYR-GLY)
CHROMOPHORE (HIS-TYR-GLY)	CHROMOPHORE (HIS-TYR-GLY)
CHROMOPHORE (GLU-TYR-GLY)	CHROMOPHORE (GLU-TYR-GLY)
TRIAZOLOPYRIMIDINE	TRIAZOLOPYRIMIDINE
L-CYSTEIN-S-1-(IMINOMETHYL)-L-ORNITHINE	L-CYSTEIN-S-1-(IMINOMETHYL)-L-ORNITHINE
2',3'-dehydro-2',3'-deoxy-thymidine 5'-monophosphate2',3'-dideoxy-2',3-didehydrothymidine 5'-monophosphate3',5'-Cyclic dtmpcTMPCyclic tmpD4T-MPd4TMP	cyclic 3',5'-thymidine monophosphate
cyclic 3',5'-thymidine monophosphate	cyclic 3',5'-thymidine monophosphate
